"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBgn0028939",31.6095097005056,-2.12014519972462,0.437501807244505,-4.84602615261824,1.25958919538673e-06,2.9580831329406e-05
"FBgn0027348",348.84819502731,-1.02493819667956,0.164834967405768,-6.21796584068546,5.0364116254899e-10,1.94391498711617e-08
"FBgn0260011",131.886010323439,2.32164715431081,0.219755037379651,10.5647050552016,4.3433185036831e-26,7.87179268808826e-24
"FBgn0062978",27.8553865570435,-1.47208900630543,0.424440217133993,-3.46830707100666,0.000523748446164446,0.00616735988089404
"FBgn0032598",473.419646690976,1.10826730720826,0.12958840850559,8.55221018599408,1.20753627536659e-17,1.1843799914978e-15
"FBgn0000406",391.066602173992,-2.08995290458554,0.218624357619429,-9.55956109988274,1.18257141169379e-21,1.59017707407921e-19
"FBgn0032638",187.758981293543,-1.44251469425642,0.205040878560569,-7.03525416191729,1.98898109550926e-12,1.13576269816854e-10
"FBgn0010097",161.338674918477,1.09469616051162,0.204557510636253,5.35153247175665,8.72124839329586e-08,2.56922430582712e-06
"FBgn0264845",41.6424145996452,-1.0573114774024,0.373303012128667,-2.83231434799668,0.00462123930115083,0.0366926400511376
"FBgn0266020",26.8234376463773,1.65388639890997,0.480011491312645,3.44551417797777,0.000569974066082889,0.00661820861968391
"FBgn0023091",21.249653745642,1.62886940055204,0.501000901950351,3.25123047525663,0.00114906667027206,0.0116969094384105
"FBgn0262620",359.593401638641,1.03408227096184,0.170888203452869,6.05122091559138,1.43752152951756e-09,5.25641096122276e-08
"FBgn0264262",26.8861855087527,-1.18008938920735,0.430302400868919,-2.74246526820294,0.00609798983784512,0.045576430629615
